"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","stimulus","possible_responses","stim_duration","stimuli","key_presses","stim_durations","exp_stage","sequence","num_digits","mouse_click","response","condition","correct","responses"
"","6663","","6663","500","response","single-stim-button","97","433404","0.0-97.0","digit-span","true","0","","","","6663","","","","test","8,1,6,2,7,2","6","SubmitButton","2,7,2,6,5,8","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","98","434906","0.0-98.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","99","436907","0.0-99.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","100","443909","0.0-100.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","[800,800,800,800,800,800]","test","4,8,2,7,2,8","6","","","","",""
"","8646","","8646","500","response","single-stim-button","101","452556","0.0-101.0","digit-span","true","0","","","","8646","","","","test","4,8,2,7,2,8","6","SubmitButton","8,2,7,2,8,4","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","102","454058","0.0-102.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","103","456059","0.0-103.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","104","464061","0.0-104.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","7,2,8,3,8,1,7","7","","","","",""
"","17683","","17683","500","response","single-stim-button","105","481745","0.0-105.0","digit-span","true","0","","","","17683","","","","test","7,2,8,3,8,1,7","7","SubmitButton","7,1,8,3,8,2,7","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","106","483246","0.0-106.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","107","485247","0.0-107.0","digit-span","true","0","","<div class = centerbox><div class = center-text>8 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","8000","0","stim","poldrack-multi-stim-multi-response","108","494249","0.0-108.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","[800,800,800,800,800,800,800,800]","test","7,2,8,1,6,9,1,5","8","","","","",""
"","5471","","5471","500","response","single-stim-button","109","499720","0.0-109.0","digit-span","true","0","","","","5471","","","","test","7,2,8,1,6,9,1,5","8","SubmitButton","5,1,9,6,7,8,2,1","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","110","501222","0.0-110.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","111","503223","0.0-111.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","112","511224","0.0-112.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","8,4,1,4,1,4,9","7","","","","",""
"","6463","","6463","500","response","single-stim-button","113","517688","0.0-113.0","digit-span","true","0","","","","6463","","","","test","8,4,1,4,1,4,9","7","SubmitButton","9,4,1,4,1,4,8","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","114","519189","0.0-114.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","24364","","","","post task questions","survey-text","115","544557","0.0-115.0","digit-span","true","0","","","","","","","","","","","","","","","{""Q0"":""memorize the sequence of numbers and repeat it back."",""Q1"":""no""}"
"<div class = centerbox><p class = center-block-text>Thanks for completing this task!</p><p class = center-block-text>Press <strong>enter</strong> to continue.</p></div>","1988","13","1988","0","end","poldrack-text","116","547547","0.0-116.0","digit-span","true","0","","","","","","","","","","","","","","",""
