"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","stimulus","possible_responses","stim_duration","stimuli","key_presses","stim_durations","exp_stage","sequence","num_digits","mouse_click","response","condition","correct","responses"
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","95","468074","0.0-95.0","digit-span","true","0","","<div class = centerbox><div class = center-text>8 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","8000","0","stim","poldrack-multi-stim-multi-response","96","477078","0.0-96.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>""]","[-1]","[800,800,800,800,800,800,800,800]","test","7,2,6,2,7,1,5,1","8","","","","",""
"","8356","","8356","500","response","single-stim-button","97","485435","0.0-97.0","digit-span","true","0","","","","8356","","","","test","7,2,6,2,7,1,5,1","8","SubmitButton","1,5,1,6,4","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","98","486937","0.0-98.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","99","488938","0.0-99.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","100","496940","0.0-100.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","6,2,8,2,9,1,5","7","","","","",""
"","14657","","14657","500","response","single-stim-button","101","511597","0.0-101.0","digit-span","true","0","","","","14657","","","","test","6,2,8,2,9,1,5","7","SubmitButton","5,1,9,2,8,2,6","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","102","513098","0.0-102.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","103","515100","0.0-103.0","digit-span","true","0","","<div class = centerbox><div class = center-text>8 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","8000","0","stim","poldrack-multi-stim-multi-response","104","524102","0.0-104.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>""]","[-1]","[800,800,800,800,800,800,800,800]","test","3,9,4,1,6,3,6,1","8","","","","",""
"","5119","","5119","500","response","single-stim-button","105","529221","0.0-105.0","digit-span","true","0","","","","5119","","","","test","3,9,4,1,6,3,6,1","8","SubmitButton","1,6,1,4,6,9","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","106","530723","0.0-106.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","107","532724","0.0-107.0","digit-span","true","0","","<div class = centerbox><div class = center-text>8 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","8000","0","stim","poldrack-multi-stim-multi-response","108","541728","0.0-108.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","[800,800,800,800,800,800,800,800]","test","6,1,9,4,9,5,1,6","8","","","","",""
"","17350","","17350","500","response","single-stim-button","109","559079","0.0-109.0","digit-span","true","0","","","","17350","","","","test","6,1,9,4,9,5,1,6","8","SubmitButton","6,1,4,9,4,6","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","110","560580","0.0-110.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","111","562581","0.0-111.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","112","570582","0.0-112.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","4,7,4,8,4,7,1","7","","","","",""
"","17088","","17088","500","response","single-stim-button","113","587671","0.0-113.0","digit-span","true","0","","","","17088","","","","test","4,7,4,8,4,7,1","7","SubmitButton","1,7,4,8,4,7,4","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","114","589172","0.0-114.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","29634","","","","post task questions","survey-text","115","619809","0.0-115.0","digit-span","true","0","","","","","","","","","","","","","","","{""Q0"":""Put the numbers in order then put the number presented in the order backwards"",""Q1"":""""}"
"<div class = centerbox><p class = center-block-text>Thanks for completing this task!</p><p class = center-block-text>Press <strong>enter</strong> to continue.</p></div>","1653","13","1653","0","end","poldrack-text","116","622464","0.0-116.0","digit-span","true","0","","","","","","","","","","","","","","",""
