"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","stimulus","possible_responses","stim_duration","correct_response","condition","exp_stage","responses"
"","1568","49","1750","500","small_right","poldrack-single-stim","120","293881","0.0-9.0-5.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = small>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1221","51","1750","500","large_left","poldrack-single-stim","121","296132","0.0-9.0-6.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>3</span>22</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","931","50","1750","500","large_left","poldrack-single-stim","122","298383","0.0-9.0-7.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>2</span>33</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","872","51","1750","500","large_middle","poldrack-single-stim","123","300634","0.0-9.0-8.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = big>3</span>2</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","813","51","1750","500","large_left","poldrack-single-stim","124","302885","0.0-9.0-9.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>2</span>11</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1042","49","1750","500","small_right","poldrack-single-stim","125","305136","0.0-9.0-10.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >22<span class = small>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1304","50","1750","500","small_middle","poldrack-single-stim","126","307387","0.0-9.0-11.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = small>3</span>2</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","741","51","1750","500","large_left","poldrack-single-stim","127","309638","0.0-9.0-12.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>3</span>11</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1001","49","1750","500","large_right","poldrack-single-stim","128","311888","0.0-9.0-13.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = big>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1487","49","1750","500","small_middle","poldrack-single-stim","129","314139","0.0-9.0-14.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = small>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","892","49","1750","500","large_middle","poldrack-single-stim","130","316391","0.0-9.0-15.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >3<span class = big>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","959","50","1750","500","small_left","poldrack-single-stim","131","318643","0.0-9.0-16.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>2</span>11</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","931","49","1750","500","large_right","poldrack-single-stim","132","320895","0.0-9.0-17.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >22<span class = big>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1272","50","1750","500","small_left","poldrack-single-stim","133","323146","0.0-9.0-18.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>2</span>33</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1525","51","1750","500","large_middle","poldrack-single-stim","134","325398","0.0-9.0-19.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >1<span class = big>3</span>1</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1337","49","1750","500","small_middle","poldrack-single-stim","135","327649","0.0-9.0-20.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >3<span class = small>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1198","50","1750","500","large_right","poldrack-single-stim","136","329899","0.0-9.0-21.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >11<span class = big>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","859","50","1750","500","large_right","poldrack-single-stim","137","332151","0.0-9.0-22.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = big>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1056","51","1750","500","small_left","poldrack-single-stim","138","334401","0.0-9.0-23.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>3</span>11</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","28850","","","","post task questions","survey-text","139","363756","0.0-11.0","multisource","true","0","","","","","","","","{""Q0"":""Memorize which number stood out the most "",""Q1"":""N/A""}"
"<div class = centerbox><p class = center-block-text>Thanks for completing this task!</p><p class = center-block-text>Press <strong>enter</strong> to continue.</p></div>","4105","13","4105","0","end","poldrack-text","140","368862","0.0-12.0","multisource","true","0","","","","","","","",""
