"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","stimulus","possible_responses","stim_duration","correct_response","condition","exp_stage","responses"
"","1123","50","1750","500","small_right","poldrack-single-stim","120","284881","0.0-9.0-5.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = small>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1224","50","1750","500","large_left","poldrack-single-stim","121","287133","0.0-9.0-6.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>2</span>33</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","958","50","1750","500","large_left","poldrack-single-stim","122","289383","0.0-9.0-7.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>2</span>11</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","873","51","1750","500","large_left","poldrack-single-stim","123","291634","0.0-9.0-8.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>3</span>11</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","767","49","1750","500","large_right","poldrack-single-stim","124","293885","0.0-9.0-9.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >22<span class = big>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1061","49","1750","500","small_middle","poldrack-single-stim","125","296135","0.0-9.0-10.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = small>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","979","49","1750","500","large_middle","poldrack-single-stim","126","298386","0.0-9.0-11.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = big>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1143","51","1750","500","small_left","poldrack-single-stim","127","300637","0.0-9.0-12.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>3</span>22</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1093","51","1750","500","small_middle","poldrack-single-stim","128","302887","0.0-9.0-13.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >1<span class = small>3</span>1</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","915","50","1750","500","small_left","poldrack-single-stim","129","305139","0.0-9.0-14.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>2</span>11</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","846","51","1750","500","large_middle","poldrack-single-stim","130","307390","0.0-9.0-15.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >1<span class = big>3</span>1</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","891","49","1750","500","small_right","poldrack-single-stim","131","309642","0.0-9.0-16.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >22<span class = small>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","967","51","1750","500","small_middle","poldrack-single-stim","132","311894","0.0-9.0-17.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = small>3</span>2</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","955","51","1750","500","large_middle","poldrack-single-stim","133","314146","0.0-9.0-18.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = big>3</span>2</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","895","51","1750","500","small_left","poldrack-single-stim","134","316398","0.0-9.0-19.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>3</span>11</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","980","50","1750","500","large_right","poldrack-single-stim","135","318649","0.0-9.0-20.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >11<span class = big>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1017","50","1750","500","large_right","poldrack-single-stim","136","320900","0.0-9.0-21.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = big>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1365","50","1750","500","small_left","poldrack-single-stim","137","323152","0.0-9.0-22.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>2</span>33</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","946","49","1750","500","large_right","poldrack-single-stim","138","325403","0.0-9.0-23.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = big>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","24422","","","","post task questions","survey-text","139","350331","0.0-11.0","multisource","true","0","","","","","","","","{""Q0"":""Find the number the was outstanding (bigger or smaller than the rest)"",""Q1"":""""}"
"<div class = centerbox><p class = center-block-text>Thanks for completing this task!</p><p class = center-block-text>Press <strong>enter</strong> to continue.</p></div>","1611","13","1611","0","end","poldrack-text","140","352943","0.0-12.0","multisource","true","0","","","","","","","",""
