"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","stimulus","possible_responses","stim_duration","correct_response","condition","exp_stage","responses"
"","1718","51","1750","500","large_right","poldrack-single-stim","119","358890","0.0-9.0-4.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = big>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1386","50","1750","500","small_left","poldrack-single-stim","120","361142","0.0-9.0-5.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>2</span>11</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1222","49","1750","500","small_right","poldrack-single-stim","121","363393","0.0-9.0-6.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = small>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1076","50","1750","500","small_left","poldrack-single-stim","122","365644","0.0-9.0-7.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>2</span>33</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1161","51","1750","500","small_middle","poldrack-single-stim","123","367895","0.0-9.0-8.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = small>3</span>2</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1621","49","1750","500","large_middle","poldrack-single-stim","124","370146","0.0-9.0-9.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >3<span class = big>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1154","50","1750","500","large_left","poldrack-single-stim","125","372397","0.0-9.0-10.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>2</span>33</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1280","51","1750","500","small_middle","poldrack-single-stim","126","374648","0.0-9.0-11.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >1<span class = small>3</span>1</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1093","49","1750","500","large_right","poldrack-single-stim","127","376900","0.0-9.0-12.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >22<span class = big>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1385","51","1750","500","large_middle","poldrack-single-stim","128","379150","0.0-9.0-13.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >1<span class = big>3</span>1</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1574","49","1750","500","small_middle","poldrack-single-stim","129","381401","0.0-9.0-14.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >3<span class = small>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1355","51","1750","500","small_left","poldrack-single-stim","130","383652","0.0-9.0-15.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>3</span>22</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1168","50","1750","500","large_right","poldrack-single-stim","131","385904","0.0-9.0-16.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >11<span class = big>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1285","49","1750","500","large_middle","poldrack-single-stim","132","388155","0.0-9.0-17.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = big>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1113","49","1750","500","large_right","poldrack-single-stim","133","390406","0.0-9.0-18.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = big>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1421","50","1750","500","small_right","poldrack-single-stim","134","392659","0.0-9.0-19.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = small>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1330","49","1750","500","small_right","poldrack-single-stim","135","394910","0.0-9.0-20.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >22<span class = small>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1382","51","1750","500","large_left","poldrack-single-stim","136","397161","0.0-9.0-21.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>3</span>11</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1092","51","1750","500","large_left","poldrack-single-stim","137","399413","0.0-9.0-22.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>3</span>22</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1216","50","1750","500","small_right","poldrack-single-stim","138","401663","0.0-9.0-23.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >11<span class = small>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","18296","","","","post task questions","survey-text","139","420463","0.0-11.0","multisource","true","0","","","","","","","","{""Q0"":""Pick the one that doesn't belong."",""Q1"":""""}"
"<div class = centerbox><p class = center-block-text>Thanks for completing this task!</p><p class = center-block-text>Press <strong>enter</strong> to continue.</p></div>","126220","13","126220","0","end","poldrack-text","140","547684","0.0-12.0","multisource","true","0","","","","","","","",""
