"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","stimulus","possible_responses","stim_duration","correct_response","condition","exp_stage","responses"
"","859","50","1750","500","small_left","poldrack-single-stim","120","320056","0.0-9.0-5.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>2</span>11</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1130","50","1750","500","large_right","poldrack-single-stim","121","322337","0.0-9.0-6.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >11<span class = big>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","910","49","1750","500","large_right","poldrack-single-stim","122","324606","0.0-9.0-7.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >22<span class = big>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","842","51","1750","500","large_left","poldrack-single-stim","123","326866","0.0-9.0-8.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>3</span>11</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1020","49","1750","500","small_right","poldrack-single-stim","124","329137","0.0-9.0-9.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >22<span class = small>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1001","50","1750","500","small_right","poldrack-single-stim","125","331426","0.0-9.0-10.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >11<span class = small>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","950","50","1750","500","large_left","poldrack-single-stim","126","333706","0.0-9.0-11.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>2</span>11</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1080","51","1750","500","small_middle","poldrack-single-stim","127","335965","0.0-9.0-12.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = small>3</span>2</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","790","51","1750","500","large_middle","poldrack-single-stim","128","338216","0.0-9.0-13.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >1<span class = big>3</span>1</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","900","49","1750","500","small_middle","poldrack-single-stim","129","340506","0.0-9.0-14.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = small>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","920","50","1750","500","large_right","poldrack-single-stim","130","342767","0.0-9.0-15.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = big>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","900","49","1750","500","large_middle","poldrack-single-stim","131","345056","0.0-9.0-16.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = big>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","870","50","1750","500","small_right","poldrack-single-stim","132","347326","0.0-9.0-17.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = small>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","760","51","1750","500","large_left","poldrack-single-stim","133","349606","0.0-9.0-18.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>3</span>22</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","860","51","1750","500","large_middle","poldrack-single-stim","134","351867","0.0-9.0-19.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = big>3</span>2</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1170","49","1750","500","small_middle","poldrack-single-stim","135","354136","0.0-9.0-20.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >3<span class = small>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1090","50","1750","500","small_left","poldrack-single-stim","136","356396","0.0-9.0-21.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>2</span>33</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","870","49","1750","500","large_middle","poldrack-single-stim","137","358666","0.0-9.0-22.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >3<span class = big>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","860","49","1750","500","large_right","poldrack-single-stim","138","360937","0.0-9.0-23.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = big>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","27101","","","","post task questions","survey-text","139","388542","0.0-11.0","multisource","true","0","","","","","","","","{""Q0"":""pick the number that was different from the other two "",""Q1"":""""}"
"<div class = centerbox><p class = center-block-text>Thanks for completing this task!</p><p class = center-block-text>Press <strong>enter</strong> to continue.</p></div>","1843","13","1843","0","end","poldrack-text","140","391395","0.0-12.0","multisource","true","0","","","","","","","",""
