"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","stimulus","possible_responses","stim_duration","stimuli","key_presses","stim_durations","exp_stage","sequence","num_digits","mouse_click","response","condition","correct","responses"
"","-1","-1","1000","1000","feedback","poldrack-single-stim","98","617119","0.0-98.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","99","619120","0.0-99.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","100","626122","0.0-100.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","[800,800,800,800,800,800]","test","8,3,6,1,6,3","6","","","","",""
"","8926","","8926","500","response","single-stim-button","101","635048","0.0-101.0","digit-span","true","0","","","","8926","","","","test","8,3,6,1,6,3","6","SubmitButton","3,6,1,3,8,6","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","102","636550","0.0-102.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","103","638550","0.0-103.0","digit-span","true","0","","<div class = centerbox><div class = center-text>5 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","5000","0","stim","poldrack-multi-stim-multi-response","104","644552","0.0-104.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","[800,800,800,800,800]","test","5,2,8,5,2","5","","","","",""
"","5057","","5057","500","response","single-stim-button","105","649609","0.0-105.0","digit-span","true","0","","","","5057","","","","test","5,2,8,5,2","5","SubmitButton","2,5,8,3,2","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","106","651110","0.0-106.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","107","653112","0.0-107.0","digit-span","true","0","","<div class = centerbox><div class = center-text>5 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","5000","0","stim","poldrack-multi-stim-multi-response","108","659114","0.0-108.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","[800,800,800,800,800]","test","9,5,1,6,3","5","","","","",""
"","10168","","10168","500","response","single-stim-button","109","669282","0.0-109.0","digit-span","true","0","","","","10168","","","","test","9,5,1,6,3","5","SubmitButton","3,6,5,1,3","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","110","670783","0.0-110.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","111","672784","0.0-111.0","digit-span","true","0","","<div class = centerbox><div class = center-text>4 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","4000","0","stim","poldrack-multi-stim-multi-response","112","677787","0.0-112.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","[800,800,800,800]","test","3,7,3,7","4","","","","",""
"","5078","","5078","500","response","single-stim-button","113","682865","0.0-113.0","digit-span","true","0","","","","5078","","","","test","3,7,3,7","4","SubmitButton","7,3,7,3","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","114","684367","0.0-114.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","59563","","","","post task questions","survey-text","115","744933","0.0-115.0","digit-span","true","0","","","","","","","","","","","","","","","{""Q0"":""I was asked to memorize the numbers on the screen in the order they appeared and in a reverse order"",""Q1"":""The reverse was hard to accomplish. ""}"
"<div class = centerbox><p class = center-block-text>Thanks for completing this task!</p><p class = center-block-text>Press <strong>enter</strong> to continue.</p></div>","2464","13","2464","0","end","poldrack-text","116","748399","0.0-116.0","digit-span","true","0","","","","","","","","","","","","","","",""
