"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","stimulus","possible_responses","stim_duration","stimuli","key_presses","stim_durations","exp_stage","sequence","num_digits","mouse_click","response","condition","correct","responses"
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","99","410748","0.0-99.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","100","417750","0.0-100.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","[800,800,800,800,800,800]","test","8,5,2,8,5,9","6","","","","",""
"","6814","","6814","500","response","single-stim-button","101","424565","0.0-101.0","digit-span","true","0","","","","6814","","","","test","8,5,2,8,5,9","6","SubmitButton","9,5,8,2,9,8","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","102","426067","0.0-102.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","103","428068","0.0-103.0","digit-span","true","0","","<div class = centerbox><div class = center-text>5 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","5000","0","stim","poldrack-multi-stim-multi-response","104","434069","0.0-104.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","[800,800,800,800,800]","test","9,4,8,1,5","5","","","","",""
"","16242","","16242","500","response","single-stim-button","105","450312","0.0-105.0","digit-span","true","0","","","","16242","","","","test","9,4,8,1,5","5","SubmitButton","5,1,8,4,9","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","106","451813","0.0-106.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","107","453814","0.0-107.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","108","460816","0.0-108.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","[800,800,800,800,800,800]","test","6,1,7,3,8,2","6","","","","",""
"","7479","","7479","500","response","single-stim-button","109","468296","0.0-109.0","digit-span","true","0","","","","7479","","","","test","6,1,7,3,8,2","6","SubmitButton","2,7,3,2,8","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","110","469797","0.0-110.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","111","471799","0.0-111.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","112","478801","0.0-112.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","[800,800,800,800,800,800]","test","6,3,8,4,7,4","6","","","","",""
"","6686","","6686","500","response","single-stim-button","113","485488","0.0-113.0","digit-span","true","0","","","","6686","","","","test","6,3,8,4,7,4","6","SubmitButton","4,7,8,2,6","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","114","486989","0.0-114.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","32669","","","","post task questions","survey-text","115","520662","0.0-115.0","digit-span","true","0","","","","","","","","","","","","","","","{""Q0"":""TRIED TO MEMORZIE THE NUMBERS IN ORDER THEN REVERSE"",""Q1"":""n/a""}"
"<div class = centerbox><p class = center-block-text>Thanks for completing this task!</p><p class = center-block-text>Press <strong>enter</strong> to continue.</p></div>","1455","13","1455","0","end","poldrack-text","116","523119","0.0-116.0","digit-span","true","0","","","","","","","","","","","","","","",""
