"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","stimulus","possible_responses","stim_duration","stimuli","key_presses","stim_durations","exp_stage","sequence","num_digits","mouse_click","response","condition","correct","responses"
"","-1","-1","1000","1000","feedback","poldrack-single-stim","98","405666","0.0-98.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","99","407667","0.0-99.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","100","414669","0.0-100.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","[800,800,800,800,800,800]","test","6,9,6,3,6,9","6","","","","",""
"","9048","","9048","500","response","single-stim-button","101","423717","0.0-101.0","digit-span","true","0","","","","9048","","","","test","6,9,6,3,6,9","6","SubmitButton","9,6,3,9,6,9","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","102","425218","0.0-102.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","103","427221","0.0-103.0","digit-span","true","0","","<div class = centerbox><div class = center-text>5 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","5000","0","stim","poldrack-multi-stim-multi-response","104","433223","0.0-104.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","[800,800,800,800,800]","test","3,8,2,8,2","5","","","","",""
"","3854","","3854","500","response","single-stim-button","105","437077","0.0-105.0","digit-span","true","0","","","","3854","","","","test","3,8,2,8,2","5","SubmitButton","2,8,2,8,3","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","106","438578","0.0-106.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","107","440580","0.0-107.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","108","447581","0.0-108.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","[800,800,800,800,800,800]","test","9,5,2,7,3,8","6","","","","",""
"","5641","","5641","500","response","single-stim-button","109","453222","0.0-109.0","digit-span","true","0","","","","5641","","","","test","9,5,2,7,3,8","6","SubmitButton","8,3,7,2,9,5","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","110","454724","0.0-110.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","111","456726","0.0-111.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","112","463728","0.0-112.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>""]","[-1]","[800,800,800,800,800,800]","test","9,3,9,3,7,1","6","","","","",""
"","4613","","4613","500","response","single-stim-button","113","468341","0.0-113.0","digit-span","true","0","","","","4613","","","","test","9,3,9,3,7,1","6","SubmitButton","1,7,3,3,9,3","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","114","469843","0.0-114.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","15641","","","","post task questions","survey-text","115","486487","0.0-115.0","digit-span","true","0","","","","","","","","","","","","","","","{""Q0"":""Remember sequences of numbers"",""Q1"":""No\n""}"
"<div class = centerbox><p class = center-block-text>Thanks for completing this task!</p><p class = center-block-text>Press <strong>enter</strong> to continue.</p></div>","1693","13","1693","0","end","poldrack-text","116","489182","0.0-116.0","digit-span","true","0","","","","","","","","","","","","","","",""
